bib_id	sequence	mrcfield	dz	rawfield
7729399	X33	650	http://id.worldcat.org/fast/fst00999967	=650  \7$aLiterature$xCompetitions$2fast$0http://id.worldcat.org/fast/fst00999967
7729399	X34	651	http://id.worldcat.org/fast/fst01204289	=651  \7$aFrance$2fast$0http://id.worldcat.org/fast/fst01204289$0http://id.loc.gov/authorities/names/n79006404
7729399	X34	651	http://id.loc.gov/authorities/names/n79006404	=651  \7$aFrance$2fast$0http://id.worldcat.org/fast/fst01204289$0http://id.loc.gov/authorities/names/n79006404
7729399	X35	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
7729400	X16	100	http://id.loc.gov/authorities/names/no2011165838	=100  1\$aMidtr?d, Tom Arne,$d1976-$0http://id.loc.gov/authorities/names/no2011165838
7729400	X25	650	http://id.loc.gov/authorities/subjects/sh85065289	=650  \0$aIndians of North America$xHistory$yColonial period, ca. 1600-1775.$0http://id.loc.gov/authorities/subjects/sh85065289
7729400	X27	651	http://id.loc.gov/authorities/subjects/sh85091448	=651  \0$aNew York (State)$xHistory$yColonial period, ca. 1600-1775.$0http://id.loc.gov/authorities/subjects/sh85091448
7729400	X29	650	http://id.worldcat.org/fast/fst00916005	=650  \7$aEthnic relations$2fast$0http://id.worldcat.org/fast/fst00916005
7729400	X30	650	http://id.worldcat.org/fast/fst01907009	=650  \7$aIndians of North America$xColonial period$2fast$0http://id.worldcat.org/fast/fst01907009
7729400	X31	650	http://id.worldcat.org/fast/fst00969761	=650  \7$aIndians of North America$xGovernment relations$2fast$0http://id.worldcat.org/fast/fst00969761
7729400	X32	650	http://id.worldcat.org/fast/fst00969875	=650  \7$aIndians of North America$xPolitics and government$2fast$0http://id.worldcat.org/fast/fst00969875
7729400	X33	651	http://id.worldcat.org/fast/fst01210280	=651  \7$aNew York (State)$2fast$0http://id.worldcat.org/fast/fst01210280$0http://id.loc.gov/authorities/subjects/sh2014002137
7729400	X33	651	http://id.loc.gov/authorities/subjects/sh2014002137	=651  \7$aNew York (State)$2fast$0http://id.worldcat.org/fast/fst01210280$0http://id.loc.gov/authorities/subjects/sh2014002137
7729400	X34	651	http://id.worldcat.org/fast/fst01311280	=651  \7$aUnited States$zHudson River Valley$2fast$0http://id.worldcat.org/fast/fst01311280
7729400	X35	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
7729402	X16	100	http://id.loc.gov/authorities/names/n82083775	=100  1\$aSchuyler, David.$0http://id.loc.gov/authorities/names/n82083775$0http://viaf.org/viaf/109036024
7729402	X16	100	http://viaf.org/viaf/109036024	=100  1\$aSchuyler, David.$0http://id.loc.gov/authorities/names/n82083775$0http://viaf.org/viaf/109036024
7729402	X28	650	http://id.worldcat.org/fast/fst00992049	=650  \7$aLandscape protection$2fast$0http://id.worldcat.org/fast/fst00992049
7729402	X29	650	http://id.worldcat.org/fast/fst00999953	=650  \7$aLiterature$2fast$0http://id.worldcat.org/fast/fst00999953
7729402	X30	650	http://id.worldcat.org/fast/fst01155558	=650  \7$aTravel$2fast$0http://id.worldcat.org/fast/fst01155558
7729402	X31	651	http://id.worldcat.org/fast/fst01311280	=651  \7$aUnited States$zHudson River Valley$2fast$0http://id.worldcat.org/fast/fst01311280
7729402	X32	655	http://id.worldcat.org/fast/fst01423702	=655  \7$aArt$2fast$0http://id.worldcat.org/fast/fst01423702
7729402	X33	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
7729564	X16	100	http://id.loc.gov/authorities/names/no2011081795	=100  1\$aFreeman, Caren,$d1968-$0http://id.loc.gov/authorities/names/no2011081795$0http://viaf.org/viaf/171157937
7729564	X16	100	http://viaf.org/viaf/171157937	=100  1\$aFreeman, Caren,$d1968-$0http://id.loc.gov/authorities/names/no2011081795$0http://viaf.org/viaf/171157937
7729564	X29	650	http://id.worldcat.org/fast/fst00920433	=650  \7$aFamily policy$2fast$0http://id.worldcat.org/fast/fst00920433
7729564	X30	650	http://id.worldcat.org/fast/fst01729121	=650  \7$aForeign workers, Chinese$2fast$0http://id.worldcat.org/fast/fst01729121
7729564	X31	650	http://id.worldcat.org/fast/fst00976075	=650  \7$aIntercountry marriage$2fast$0http://id.worldcat.org/fast/fst00976075
7729564	X32	650	http://id.worldcat.org/fast/fst01101623	=650  \7$aRural families$2fast$0http://id.worldcat.org/fast/fst01101623
7729564	X33	650	http://id.worldcat.org/fast/fst01177764	=650  \7$aWomen immigrants$2fast$0http://id.worldcat.org/fast/fst01177764
7729564	X34	651	http://id.worldcat.org/fast/fst01206073	=651  \7$aChina$2fast$0http://id.worldcat.org/fast/fst01206073$0http://id.loc.gov/authorities/names/n79091151
7729564	X34	651	http://id.loc.gov/authorities/names/n79091151	=651  \7$aChina$2fast$0http://id.worldcat.org/fast/fst01206073$0http://id.loc.gov/authorities/names/n79091151
7729564	X35	651	http://id.worldcat.org/fast/fst01206791	=651  \7$aKorea (South)$2fast$0http://id.worldcat.org/fast/fst01206791$0http://id.loc.gov/authorities/names/n79126802
7729564	X35	651	http://id.loc.gov/authorities/names/n79126802	=651  \7$aKorea (South)$2fast$0http://id.worldcat.org/fast/fst01206791$0http://id.loc.gov/authorities/names/n79126802
7729605	X16	100	http://id.loc.gov/authorities/names/no2007110129	=100  1\$aBano, Masooda,$d1973-$0http://id.loc.gov/authorities/names/no2007110129$0http://viaf.org/viaf/36705244
7729605	X16	100	http://viaf.org/viaf/36705244	=100  1\$aBano, Masooda,$d1973-$0http://id.loc.gov/authorities/names/no2007110129$0http://viaf.org/viaf/36705244
7729605	X24	650	http://id.loc.gov/authorities/subjects/sh85046934	=650  \0$aFaith and reason$xIslam.$0http://id.loc.gov/authorities/subjects/sh85046934
7729605	X25	650	http://id.worldcat.org/fast/fst00919962	=650  \7$aFaith and reason$xIslam$2fast$0http://id.worldcat.org/fast/fst00919962
7729605	X26	650	http://id.worldcat.org/fast/fst00980044	=650  \7$aIslamic religious education$2fast$0http://id.worldcat.org/fast/fst00980044
7729605	X27	650	http://id.worldcat.org/fast/fst01005349	=650  \7$aMadrasahs$2fast$0http://id.worldcat.org/fast/fst01005349
7729605	X28	651	http://id.worldcat.org/fast/fst01210275	=651  \7$aPakistan$2fast$0http://id.worldcat.org/fast/fst01210275$0http://id.loc.gov/authorities/names/n80125947
7729605	X28	651	http://id.loc.gov/authorities/names/n80125947	=651  \7$aPakistan$2fast$0http://id.worldcat.org/fast/fst01210275$0http://id.loc.gov/authorities/names/n80125947
7729609	X32	651	http://id.loc.gov/authorities/subjects/sh85054606	=651  \0$aGermany$xHistory, Naval$y20th century.$0http://id.loc.gov/authorities/subjects/sh85054606
7729609	X34	651	http://id.loc.gov/authorities/subjects/sh85140347	=651  \0$aUnited States$xHistory, Naval$y20th century.$0http://id.loc.gov/authorities/subjects/sh85140347
7729609	X36	650	http://id.worldcat.org/fast/fst01020839	=650  \7$aMilitarism$2fast$0http://id.worldcat.org/fast/fst01020839
7729609	X37	650	http://id.worldcat.org/fast/fst01110196	=650  \7$aSea-power$2fast$0http://id.worldcat.org/fast/fst01110196
7729609	X38	651	http://id.worldcat.org/fast/fst01210272	=651  \7$aGermany$2fast$0http://id.worldcat.org/fast/fst01210272$0http://id.loc.gov/authorities/names/n80125931
7729609	X38	651	http://id.loc.gov/authorities/names/n80125931	=651  \7$aGermany$2fast$0http://id.worldcat.org/fast/fst01210272$0http://id.loc.gov/authorities/names/n80125931
7729609	X39	651	http://id.worldcat.org/fast/fst01204155	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
7729609	X39	651	http://id.loc.gov/authorities/names/n78095330	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
7729609	X40	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
7729609	X41	655	http://id.worldcat.org/fast/fst01411632	=655  \7$aNaval history$2fast$0http://id.worldcat.org/fast/fst01411632
7729609	X42	830	http://id.loc.gov/authorities/names/no2007078261	=830  \0$aUnited States in the world.$0http://id.loc.gov/authorities/names/no2007078261
7729617	X19	100	http://id.loc.gov/authorities/names/n80120906	=100  1\$aDeyo, Frederic C.$0http://id.loc.gov/authorities/names/n80120906$0http://viaf.org/viaf/34610969
7729617	X19	100	http://viaf.org/viaf/34610969	=100  1\$aDeyo, Frederic C.$0http://id.loc.gov/authorities/names/n80120906$0http://viaf.org/viaf/34610969
7729617	X29	650	http://id.worldcat.org/fast/fst00971609	=650  \7$aIndustrial relations$2fast$0http://id.worldcat.org/fast/fst00971609
7729617	X30	650	http://id.worldcat.org/fast/fst00989798	=650  \7$aLabor$2fast$0http://id.worldcat.org/fast/fst00989798
7729617	X31	650	http://id.worldcat.org/fast/fst00990116	=650  \7$aLabor policy$2fast$0http://id.worldcat.org/fast/fst00990116
7729617	X32	650	http://id.worldcat.org/fast/fst01180500	=650  \7$aWorking class$xPolitical activity$2fast$0http://id.worldcat.org/fast/fst01180500
7729617	X33	651	http://id.worldcat.org/fast/fst01240495	=651  \7$aAsia$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
7729617	X33	651	http://id.loc.gov/authorities/subjects/sh85008606	=651  \7$aAsia$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
7729629	X16	100	http://id.loc.gov/authorities/names/n2004030059	=100  1\$aJacobs, Seth,$d1964-$0http://id.loc.gov/authorities/names/n2004030059$0http://viaf.org/viaf/13482623
7729629	X16	100	http://viaf.org/viaf/13482623	=100  1\$aJacobs, Seth,$d1964-$0http://id.loc.gov/authorities/names/n2004030059$0http://viaf.org/viaf/13482623
7729629	X25	651	http://id.loc.gov/authorities/subjects/sh85140099	=651  \0$aUnited States$xForeign relations$y1953-1961.$0http://id.loc.gov/authorities/subjects/sh85140099
7729629	X26	651	http://id.loc.gov/authorities/subjects/sh85140100	=651  \0$aUnited States$xForeign relations$y1961-1963.$0http://id.loc.gov/authorities/subjects/sh85140100
7729629	X28	650	http://id.worldcat.org/fast/fst01907412	=650  \7$aDiplomatic relations$2fast$0http://id.worldcat.org/fast/fst01907412
7729629	X29	651	http://id.worldcat.org/fast/fst01210322	=651  \7$aLaos$2fast$0http://id.worldcat.org/fast/fst01210322$0http://id.loc.gov/authorities/names/n80128712
7729629	X29	651	http://id.loc.gov/authorities/names/n80128712	=651  \7$aLaos$2fast$0http://id.worldcat.org/fast/fst01210322$0http://id.loc.gov/authorities/names/n80128712
7729629	X30	651	http://id.worldcat.org/fast/fst01204155	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
7729629	X30	651	http://id.loc.gov/authorities/names/n78095330	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
7729629	X31	830	http://id.loc.gov/authorities/names/no2007078261	=830  \0$aUnited States in the world.$0http://id.loc.gov/authorities/names/no2007078261
7729634	X19	100	http://id.loc.gov/authorities/names/n85157106	=100  1\$aWedeman, Andrew Hall,$d1958-$0http://id.loc.gov/authorities/names/n85157106$0http://viaf.org/viaf/35890861
7729634	X19	100	http://viaf.org/viaf/35890861	=100  1\$aWedeman, Andrew Hall,$d1958-$0http://id.loc.gov/authorities/names/n85157106$0http://viaf.org/viaf/35890861
7729634	X26	650	http://id.loc.gov/authorities/subjects/sh2008109559	=650  \0$aPolitical corruption$zChina.$0http://id.loc.gov/authorities/subjects/sh2008109559
7729634	X27	650	http://id.loc.gov/authorities/subjects/sh2009124570	=650  \0$aEconomic development$zChina.$0http://id.loc.gov/authorities/subjects/sh2009124570
7729634	X28	651	http://id.loc.gov/authorities/subjects/sh85024016	=651  \0$aChina$xEconomic conditions$y1949-$0http://id.loc.gov/authorities/subjects/sh85024016
7729634	X30	650	http://id.worldcat.org/fast/fst01352550	=650  \7$aCorruption$2fast$0http://id.worldcat.org/fast/fst01352550
7729634	X31	650	http://id.worldcat.org/fast/fst00901785	=650  \7$aEconomic development$2fast$0http://id.worldcat.org/fast/fst00901785
7729634	X32	650	http://id.worldcat.org/fast/fst00901974	=650  \7$aEconomic history$2fast$0http://id.worldcat.org/fast/fst00901974
7729634	X33	650	http://id.worldcat.org/fast/fst01069240	=650  \7$aPolitical corruption$2fast$0http://id.worldcat.org/fast/fst01069240
7729634	X34	651	http://id.worldcat.org/fast/fst01206073	=651  \7$aChina$2fast$0http://id.worldcat.org/fast/fst01206073$0http://id.loc.gov/authorities/names/n79091151
7729634	X34	651	http://id.loc.gov/authorities/names/n79091151	=651  \7$aChina$2fast$0http://id.worldcat.org/fast/fst01206073$0http://id.loc.gov/authorities/names/n79091151
7730500	X18	100	http://id.loc.gov/authorities/names/n86831398	=100  1\$aOsterud, Nancy Grey,$d1948-$0http://id.loc.gov/authorities/names/n86831398$0http://viaf.org/viaf/53187318
7730500	X18	100	http://viaf.org/viaf/53187318	=100  1\$aOsterud, Nancy Grey,$d1948-$0http://id.loc.gov/authorities/names/n86831398$0http://viaf.org/viaf/53187318
7730500	X30	650	http://id.worldcat.org/fast/fst00920335	=650  \7$aFamily farms$2fast$0http://id.worldcat.org/fast/fst00920335
7730500	X31	650	http://id.worldcat.org/fast/fst00921052	=650  \7$aFarm life$2fast$0http://id.worldcat.org/fast/fst00921052
7730500	X32	650	http://id.worldcat.org/fast/fst01101474	=650  \7$aRural conditions$2fast$0http://id.worldcat.org/fast/fst01101474
7730500	X33	650	http://id.worldcat.org/fast/fst01101883	=650  \7$aRural women$2fast$0http://id.worldcat.org/fast/fst01101883
7730500	X34	650	http://id.worldcat.org/fast/fst01177815	=650  \7$aWomen in agriculture$2fast$0http://id.worldcat.org/fast/fst01177815
7730500	X35	651	http://id.worldcat.org/fast/fst01886974	=651  \7$aNew York (State)$zNanticoke Valley$2fast$0http://id.worldcat.org/fast/fst01886974
7730500	X36	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
7730549	X20	700	http://id.loc.gov/authorities/names/n2003008146	=700  1\$aDickinson, Janis L.,$d1955-$0http://id.loc.gov/authorities/names/n2003008146$0http://viaf.org/viaf/118894021
7730549	X20	700	http://viaf.org/viaf/118894021	=700  1\$aDickinson, Janis L.,$d1955-$0http://id.loc.gov/authorities/names/n2003008146$0http://viaf.org/viaf/118894021
7730549	X21	700	http://id.loc.gov/authorities/names/nr95032042	=700  1\$aBonney, Rick,$d1954-$0http://id.loc.gov/authorities/names/nr95032042$0http://viaf.org/viaf/51582296
7730549	X21	700	http://viaf.org/viaf/51582296	=700  1\$aBonney, Rick,$d1954-$0http://id.loc.gov/authorities/names/nr95032042$0http://viaf.org/viaf/51582296
7730552	X15	100	http://id.loc.gov/authorities/names/n96047053	=100  1\$aClapp, Jennifer,$d1963-$0http://id.loc.gov/authorities/names/n96047053$0http://viaf.org/viaf/28794515
7730552	X15	100	http://viaf.org/viaf/28794515	=100  1\$aClapp, Jennifer,$d1963-$0http://id.loc.gov/authorities/names/n96047053$0http://viaf.org/viaf/28794515
7730552	X22	650	http://id.loc.gov/authorities/subjects/sh2009125360	=650  \0$aFood relief$xInternational cooperation.$0http://id.loc.gov/authorities/subjects/sh2009125360
7730552	X23	650	http://id.worldcat.org/fast/fst00931049	=650  \7$aFood relief$xInternational cooperation$2fast$0http://id.worldcat.org/fast/fst00931049
7730552	X24	650	http://id.worldcat.org/fast/fst00931055	=650  \7$aFood relief$xPolitical aspects$2fast$0http://id.worldcat.org/fast/fst00931055
7730554	X19	100	http://id.loc.gov/authorities/names/no2007050142	=100  1\$aChorev, Nitsan.$0http://id.loc.gov/authorities/names/no2007050142$0http://viaf.org/viaf/12083980
7730554	X19	100	http://viaf.org/viaf/12083980	=100  1\$aChorev, Nitsan.$0http://id.loc.gov/authorities/names/no2007050142$0http://viaf.org/viaf/12083980
7730554	X25	610	http://id.nlm.nih.gov/mesh/D014944	=610  22$aWorld Health Organization.$0http://id.nlm.nih.gov/mesh/D014944$0http://viaf.org/viaf/135618969
7730554	X25	610	http://viaf.org/viaf/135618969	=610  22$aWorld Health Organization.$0http://id.nlm.nih.gov/mesh/D014944$0http://viaf.org/viaf/135618969
7730554	X27	650	http://id.nlm.nih.gov/mesh/D007391	=650  22$aInternational Cooperation.$0http://id.nlm.nih.gov/mesh/D007391
7730554	X28	610	http://id.loc.gov/authorities/names/n79059041	=610  20$aWorld Health Organization.$0http://id.loc.gov/authorities/names/n79059041$0http://viaf.org/viaf/135618969
7730554	X28	610	http://viaf.org/viaf/135618969	=610  20$aWorld Health Organization.$0http://id.loc.gov/authorities/names/n79059041$0http://viaf.org/viaf/135618969
7730554	X29	650	http://id.loc.gov/authorities/subjects/sh85148199	=650  \0$aWorld health.$0http://id.loc.gov/authorities/subjects/sh85148199
7730554	X30	650	http://id.loc.gov/authorities/subjects/sh85108642	=650  \0$aPublic health$xInternational cooperation.$0http://id.loc.gov/authorities/subjects/sh85108642
7730554	X31	610	http://id.worldcat.org/fast/fst00533203	=610  27$aWorld Health Organization$2fast$0http://id.worldcat.org/fast/fst00533203$0http://viaf.org/viaf/135618969
7730554	X31	610	http://viaf.org/viaf/135618969	=610  27$aWorld Health Organization$2fast$0http://id.worldcat.org/fast/fst00533203$0http://viaf.org/viaf/135618969
7730554	X32	650	http://id.worldcat.org/fast/fst01082272	=650  \7$aPublic health$xInternational cooperation$2fast$0http://id.worldcat.org/fast/fst01082272
7730554	X33	650	http://id.worldcat.org/fast/fst01181338	=650  \7$aWorld health$2fast$0http://id.worldcat.org/fast/fst01181338
7730660	X20	650	http://id.loc.gov/authorities/subjects/sh2010101226	=650  \0$aMedical errors$xPrevention.$0http://id.loc.gov/authorities/subjects/sh2010101226
7730660	X21	650	http://id.loc.gov/authorities/subjects/sh2010105261	=650  \0$aPatients$xSafety measures.$0http://id.loc.gov/authorities/subjects/sh2010105261
7730660	X24	650	http://id.worldcat.org/fast/fst00960956	=650  \7$aHospital care$xSafety measures$2fast$0http://id.worldcat.org/fast/fst00960956
7730660	X25	650	http://id.worldcat.org/fast/fst01013855	=650  \7$aMedical care$xSafety measures$2fast$0http://id.worldcat.org/fast/fst01013855
7730660	X26	650	http://id.worldcat.org/fast/fst01014080	=650  \7$aMedical errors$xPrevention$2fast$0http://id.worldcat.org/fast/fst01014080
7730660	X27	650	http://id.worldcat.org/fast/fst01766985	=650  \7$aPatients$xSafety measures$2fast$0http://id.worldcat.org/fast/fst01766985
7730660	X28	700	http://id.loc.gov/authorities/names/n88014811	=700  1\$aKoppel, Ross.$0http://id.loc.gov/authorities/names/n88014811$0http://viaf.org/viaf/50763689
7730660	X28	700	http://viaf.org/viaf/50763689	=700  1\$aKoppel, Ross.$0http://id.loc.gov/authorities/names/n88014811$0http://viaf.org/viaf/50763689
7730660	X29	700	http://id.loc.gov/authorities/names/n82127767	=700  1\$aGordon, Suzanne,$d1945-$0http://id.loc.gov/authorities/names/n82127767$0http://viaf.org/viaf/106222168
7730660	X29	700	http://viaf.org/viaf/106222168	=700  1\$aGordon, Suzanne,$d1945-$0http://id.loc.gov/authorities/names/n82127767$0http://viaf.org/viaf/106222168
7730660	X30	830	http://id.loc.gov/authorities/names/n2003016015	=830  \0$aCulture and politics of health care work.$0http://id.loc.gov/authorities/names/n2003016015
7730691	X17	100	http://id.loc.gov/authorities/names/no2010005190	=100  1\$aGershon, Ilana.$0http://id.loc.gov/authorities/names/no2010005190$0http://viaf.org/viaf/106866171
7730691	X17	100	http://viaf.org/viaf/106866171	=100  1\$aGershon, Ilana.$0http://id.loc.gov/authorities/names/no2010005190$0http://viaf.org/viaf/106866171
7730691	X29	650	http://id.worldcat.org/fast/fst00908722	=650  \7$aEmigration and immigration$xSocial aspects$2fast$0http://id.worldcat.org/fast/fst00908722
7730691	X30	650	http://id.worldcat.org/fast/fst01104621	=650  \7$aSamoan Americans$xSocial conditions$2fast$0http://id.worldcat.org/fast/fst01104621
7730691	X31	650	http://id.worldcat.org/fast/fst01104644	=650  \7$aSamoans$xSocial conditions$2fast$0http://id.worldcat.org/fast/fst01104644
7730691	X32	651	http://id.worldcat.org/fast/fst01204928	=651  \7$aCalifornia$2fast$0http://id.worldcat.org/fast/fst01204928$0http://id.loc.gov/authorities/names/n79041717
7730691	X32	651	http://id.loc.gov/authorities/names/n79041717	=651  \7$aCalifornia$2fast$0http://id.worldcat.org/fast/fst01204928$0http://id.loc.gov/authorities/names/n79041717
7730691	X33	651	http://id.worldcat.org/fast/fst01204542	=651  \7$aNew Zealand$2fast$0http://id.worldcat.org/fast/fst01204542$0http://id.loc.gov/authorities/names/n79021322
7730691	X33	651	http://id.loc.gov/authorities/names/n79021322	=651  \7$aNew Zealand$2fast$0http://id.worldcat.org/fast/fst01204542$0http://id.loc.gov/authorities/names/n79021322
7730691	X34	651	http://id.worldcat.org/fast/fst01281578	=651  \7$aSamoa$2fast$0http://id.worldcat.org/fast/fst01281578$0http://id.loc.gov/authorities/names/n97089384
7730691	X34	651	http://id.loc.gov/authorities/names/n97089384	=651  \7$aSamoa$2fast$0http://id.worldcat.org/fast/fst01281578$0http://id.loc.gov/authorities/names/n97089384
7730691	X35	830	http://id.loc.gov/authorities/names/no2010179505	=830  \0$aExpertise (Ithaca, N.Y.)$0http://id.loc.gov/authorities/names/no2010179505
7730694	X16	100	http://id.loc.gov/authorities/names/n82130199	=100  1\$aAnkersmit, F. R.$0http://id.loc.gov/authorities/names/n82130199$0http://viaf.org/viaf/94827761
7730694	X16	100	http://viaf.org/viaf/94827761	=100  1\$aAnkersmit, F. R.$0http://id.loc.gov/authorities/names/n82130199$0http://viaf.org/viaf/94827761
7730694	X22	650	http://id.loc.gov/authorities/subjects/sh85061223	=650  \0$aHistory$xPhilosophy.$0http://id.loc.gov/authorities/subjects/sh85061223
7730694	X23	650	http://id.loc.gov/authorities/subjects/sh85061211	=650  \0$aHistoriography.$0http://id.loc.gov/authorities/subjects/sh85061211
7730694	X24	650	http://id.worldcat.org/fast/fst00958221	=650  \7$aHistoriography$2fast$0http://id.worldcat.org/fast/fst00958221
7730694	X25	650	http://id.worldcat.org/fast/fst00958266	=650  \7$aHistory$xPhilosophy$2fast$0http://id.worldcat.org/fast/fst00958266
7730733	X15	100	http://id.loc.gov/authorities/names/n2002046615	=100  1\$aScheil, Katherine West,$d1966-$0http://id.loc.gov/authorities/names/n2002046615$0http://viaf.org/viaf/7622267
7730733	X15	100	http://viaf.org/viaf/7622267	=100  1\$aScheil, Katherine West,$d1966-$0http://id.loc.gov/authorities/names/n2002046615$0http://viaf.org/viaf/7622267
7730733	X21	600	http://id.loc.gov/authorities/names/n78095332	=600  10$aShakespeare, William,$d1564-1616$xAppreciation$zUnited States$xHistory.$0http://id.loc.gov/authorities/names/n78095332$0http://viaf.org/viaf/96994048
7730733	X21	600	http://viaf.org/viaf/96994048	=600  10$aShakespeare, William,$d1564-1616$xAppreciation$zUnited States$xHistory.$0http://id.loc.gov/authorities/names/n78095332$0http://viaf.org/viaf/96994048
7730733	X22	600	http://id.loc.gov/authorities/names/n78095332	=600  10$aShakespeare, William,$d1564-1616$xSocieties, etc.$0http://id.loc.gov/authorities/names/n78095332$0http://viaf.org/viaf/96994048
7730733	X22	600	http://viaf.org/viaf/96994048	=600  10$aShakespeare, William,$d1564-1616$xSocieties, etc.$0http://id.loc.gov/authorities/names/n78095332$0http://viaf.org/viaf/96994048
7730733	X25	650	http://id.loc.gov/authorities/subjects/sh2010004981	=650  \0$aWomen$xBooks and reading$zUnited States$xHistory.$0http://id.loc.gov/authorities/subjects/sh2010004981
7730733	X27	600	http://id.worldcat.org/fast/fst00029048	=600  17$aShakespeare, William,$d1564-1616$2fast$0http://id.worldcat.org/fast/fst00029048$0http://viaf.org/viaf/96994048
7730733	X27	600	http://viaf.org/viaf/96994048	=600  17$aShakespeare, William,$d1564-1616$2fast$0http://id.worldcat.org/fast/fst00029048$0http://viaf.org/viaf/96994048
7730733	X28	650	http://id.worldcat.org/fast/fst00815447	=650  \7$aArt appreciation$2fast$0http://id.worldcat.org/fast/fst00815447
7730733	X29	650	http://id.worldcat.org/fast/fst00836131	=650  \7$aBook clubs (Discussion groups)$2fast$0http://id.worldcat.org/fast/fst00836131
7730733	X30	650	http://id.worldcat.org/fast/fst01123785	=650  \7$aSocieties$2fast$0http://id.worldcat.org/fast/fst01123785
7730733	X31	650	http://id.worldcat.org/fast/fst01176596	=650  \7$aWomen$xBooks and reading$2fast$0http://id.worldcat.org/fast/fst01176596
7730733	X32	650	http://id.worldcat.org/fast/fst01176814	=650  \7$aWomen$xIntellectual life$2fast$0http://id.worldcat.org/fast/fst01176814
7730733	X33	650	http://id.worldcat.org/fast/fst01176970	=650  \7$aWomen$xSocieties and clubs$2fast$0http://id.worldcat.org/fast/fst01176970
7730733	X34	651	http://id.worldcat.org/fast/fst01204155	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
7730733	X34	651	http://id.loc.gov/authorities/names/n78095330	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
7730733	X35	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
7730770	X16	100	http://id.loc.gov/authorities/names/no2011144431	=100  1\$aSbardellati, John,$d1973-$0http://id.loc.gov/authorities/names/no2011144431$0http://viaf.org/viaf/179341515
7730770	X16	100	http://viaf.org/viaf/179341515	=100  1\$aSbardellati, John,$d1973-$0http://id.loc.gov/authorities/names/no2011144431$0http://viaf.org/viaf/179341515
7730770	X23	650	http://id.loc.gov/authorities/subjects/sh00004342	=650  \0$aCold War in motion pictures.$0http://id.loc.gov/authorities/subjects/sh00004342
7730770	X25	650	http://id.loc.gov/authorities/subjects/sh2009120578	=650  \0$aCold War$xSocial aspects$zUnited States.$0http://id.loc.gov/authorities/subjects/sh2009120578
7730770	X26	610	http://id.loc.gov/authorities/names/n78095617	=610  10$aUnited States.$bFederal Bureau of Investigation.$0http://id.loc.gov/authorities/names/n78095617$0http://viaf.org/viaf/136624868
7730770	X26	610	http://viaf.org/viaf/136624868	=610  10$aUnited States.$bFederal Bureau of Investigation.$0http://id.loc.gov/authorities/names/n78095617$0http://viaf.org/viaf/136624868
7730770	X27	610	http://id.worldcat.org/fast/fst00528882	=610  17$aUnited States.$bFederal Bureau of Investigation$2fast$0http://id.worldcat.org/fast/fst00528882$0http://viaf.org/viaf/136624868
7730770	X27	610	http://viaf.org/viaf/136624868	=610  17$aUnited States.$bFederal Bureau of Investigation$2fast$0http://id.worldcat.org/fast/fst00528882$0http://viaf.org/viaf/136624868
7730770	X28	650	http://id.worldcat.org/fast/fst00866989	=650  \7$aCold War (1945-1989) in motion pictures$2fast$0http://id.worldcat.org/fast/fst00866989
7730770	X29	650	http://id.worldcat.org/fast/fst00870516	=650  \7$aCommunism and motion pictures$2fast$0http://id.worldcat.org/fast/fst00870516
7730770	X30	650	http://id.worldcat.org/fast/fst01027353	=650  \7$aMotion pictures$xPolitical aspects$2fast$0http://id.worldcat.org/fast/fst01027353
7730770	X31	651	http://id.worldcat.org/fast/fst01204155	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
7730770	X31	651	http://id.loc.gov/authorities/names/n78095330	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
